School ID,School Name,Grade,Program,Program Name,1st Choice,2nd Choice,3rd Choice,4th Choice,5th Choice,6th Choice,7th Choice,8th Choice,9th Choice,10th+
725,Mission HS,11,MS,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,11,NX,,2,0,0,2,0,0,0,0,0,0
725,Mission HS,11,SA,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,11,SF,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,GE,,1,1,0,1,1,0,0,0,0,0
725,Mission HS,12,ED,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,MM,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,MS,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,NX,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,12,SA,,0,1,0,0,0,0,0,0,0,0
725,Mission HS,12,SF,,0,0,0,0,0,0,0,0,0,0
725,Mission HS,13,CA,,3,3,2,3,0,0,0,0,0,0
729,Monroe ES,K,GE,,16,54,17,26,16,11,9,6,3,42
729,Monroe ES,K,CB,,24,7,9,9,5,1,3,2,2,8
729,Monroe ES,K,SE,,16,18,19,8,3,6,5,2,3,18
729,Monroe ES,K,SN,,22,16,10,7,4,4,1,0,0,4
729,Monroe ES,1,GE,,1,0,0,0,0,0,0,0,0,1
729,Monroe ES,1,CB,,1,0,0,0,1,0,0,0,0,0
729,Monroe ES,1,SE,,3,0,1,0,0,0,0,0,0,4
729,Monroe ES,1,SN,,0,1,0,1,0,0,0,0,0,0
729,Monroe ES,2,GE,,2,0,1,0,1,0,0,0,0,0
729,Monroe ES,2,CB,,0,0,1,0,0,0,0,0,0,0
729,Monroe ES,2,SN,,0,0,1,0,0,0,0,0,0,0
729,Monroe ES,3,GE,,3,1,1,0,0,0,0,1,0,1
729,Monroe ES,3,CB,,0,0,0,1,0,0,0,0,0,0
729,Monroe ES,3,SN,,0,1,0,0,0,0,0,0,0,0
729,Monroe ES,4,GE,,1,0,1,0,0,0,0,0,0,0
729,Monroe ES,4,CB,,0,0,0,0,0,0,0,0,0,0
729,Monroe ES,4,SN,,0,2,1,2,0,0,0,0,0,0
729,Monroe ES,5,GE,,1,2,0,1,0,0,0,1,0,1
729,Monroe ES,5,CB,,0,0,0,0,0,0,0,0,0,0
729,Monroe ES,5,SN,,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,K,GE,,18,19,17,4,6,3,2,3,1,26
723,Moscone (George R) ES,K,CB,,10,3,2,1,0,2,2,1,0,3
723,Moscone (George R) ES,K,SB,,24,11,9,7,4,3,4,2,2,0
723,Moscone (George R) ES,1,GE,,5,0,0,0,0,1,0,0,0,3
723,Moscone (George R) ES,1,CB,,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,1,SB,,0,0,1,0,0,0,0,0,0,0
723,Moscone (George R) ES,2,GE,,0,1,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,2,CB,,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,2,SB,,2,0,0,1,0,0,0,0,0,0
723,Moscone (George R) ES,3,GE,,1,0,0,0,0,0,0,1,0,1
723,Moscone (George R) ES,3,CB,,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,3,SB,,0,1,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,4,GE,,1,1,0,0,1,0,0,0,0,0
723,Moscone (George R) ES,4,CB,,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,4,SB,,2,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,5,GE,,1,1,1,0,0,0,0,0,0,1
723,Moscone (George R) ES,5,CB,,0,0,0,0,0,0,0,0,0,0
723,Moscone (George R) ES,5,SB,,0,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,K,GE,,11,12,19,7,8,4,3,3,6,43
650,Muir (John) ES,K,SB,,9,6,2,0,1,1,0,0,0,0
650,Muir (John) ES,1,GE,,0,0,1,2,1,0,0,0,0,3
650,Muir (John) ES,1,SB,,1,1,0,0,0,0,0,0,0,0
650,Muir (John) ES,2,GE,,0,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,2,SB,,0,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,3,GE,,0,0,0,1,0,0,0,0,0,1
650,Muir (John) ES,3,SB,,0,0,0,0,1,0,0,0,0,0
650,Muir (John) ES,4,GE,,0,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,4,SB,,1,0,0,0,0,0,0,0,0,0
650,Muir (John) ES,5,GE,,0,1,0,0,0,0,0,0,0,1
650,Muir (John) ES,5,SB,,0,0,0,0,0,0,0,0,0,0
735,New Traditions ES,K,GE,,62,38,42,57,46,32,27,16,11,82
735,New Traditions ES,1,GE,,1,1,1,3,3,0,4,1,0,2
735,New Traditions ES,2,GE,,3,4,1,0,0,1,2,0,0,3
735,New Traditions ES,3,GE,,5,2,3,0,2,0,2,2,0,1
735,New Traditions ES,4,GE,,1,2,2,1,0,1,0,0,0,0
735,New Traditions ES,5,GE,,4,0,2,1,0,0,1,0,0,0
928,Noriega EES,TK,GE,,67,46,18,30,35,11,8,11,8,10
651,O'Connell (John) HS,9,GE,,70,69,70,60,48,14,7,2,6,14
651,O'Connell (John) HS,9,MM,,4,2,2,1,0,0,0,0,0,0
651,O'Connell (John) HS,10,GE,,2,0,1,0,1,0,0,0,0,0
651,O'Connell (John) HS,10,MM,,0,0,0,0,0,0,0,0,0,0
651,O'Connell (John) HS,11,GE,,3,3,0,2,3,0,0,0,0,0
651,O'Connell (John) HS,11,MM,,0,0,0,0,0,0,0,0,0,0
651,O'Connell (John) HS,12,GE,,0,0,1,0,1,0,0,0,0,0
651,O'Connell (John) HS,12,MM,,0,0,0,0,0,0,0,0,0,0
651,O'Connell (John) HS,13,CA,,2,0,0,0,1,0,0,0,0,0
746,Ortega (Jose) ES,K,GE,,20,24,16,11,22,15,8,15,9,70
746,Ortega (Jose) ES,K,ME,,25,24,9,13,15,4,8,5,5,44
746,Ortega (Jose) ES,K,MN,,42,14,6,5,7,0,0,1,0,7
746,Ortega (Jose) ES,1,GE,,0,1,1,2,2,1,0,0,1,2
746,Ortega (Jose) ES,1,ME,,11,2,1,1,1,1,0,0,0,2
746,Ortega (Jose) ES,1,MN,,5,2,0,0,0,0,0,0,0,1
746,Ortega (Jose) ES,2,GE,,1,2,0,0,0,0,0,0,0,0
746,Ortega (Jose) ES,2,MN,,3,0,0,0,0,0,0,0,0,0
746,Ortega (Jose) ES,3,GE,,2,2,3,2,0,1,0,0,1,2
746,Ortega (Jose) ES,3,MN,,2,0,1,0,0,0,0,0,1,0
746,Ortega (Jose) ES,4,GE,,1,1,0,0,0,0,0,1,0,0
746,Ortega (Jose) ES,4,MN,,1,0,0,0,0,0,0,0,0,0
746,Ortega (Jose) ES,5,GE,,0,0,1,1,0,0,0,0,0,1
746,Ortega (Jose) ES,5,MN,,0,1,1,0,0,0,0,0,0,0
638,Parker (Jean) ES,TK,GE,,7,11,16,8,7,3,0,1,1,9
638,Parker (Jean) ES,K,GE,,2,11,12,14,17,5,2,3,3,11
638,Parker (Jean) ES,K,CB,,3,4,15,7,4,3,1,1,2,1
638,Parker (Jean) ES,1,GE,,0,1,1,0,0,0,0,0,0,3
638,Parker (Jean) ES,1,CB,,1,0,1,0,0,1,0,0,0,1
638,Parker (Jean) ES,2,GE,,0,0,0,1,0,0,0,0,0,0
638,Parker (Jean) ES,2,CB,,0,1,1,0,0,0,0,0,0,0
638,Parker (Jean) ES,3,GE,,0,0,1,0,1,0,0,0,0,1
638,Parker (Jean) ES,3,CB,,0,2,0,0,0,0,0,0,0,0
638,Parker (Jean) ES,4,GE,,0,1,0,0,0,0,0,0,0,0
638,Parker (Jean) ES,4,CB,,0,0,0,2,0,0,0,0,0,0
638,Parker (Jean) ES,5,GE,,0,0,1,0,0,0,0,0,0,1
638,Parker (Jean) ES,5,CB,,0,1,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,TK,GE,,15,8,11,18,10,7,3,1,2,9
786,Parks (Rosa) ES,TK,AF,,8,1,2,3,0,0,0,0,0,0
786,Parks (Rosa) ES,K,GE,,16,13,9,10,8,5,4,3,1,31
786,Parks (Rosa) ES,K,AF,,4,1,1,0,1,0,0,0,1,0
786,Parks (Rosa) ES,K,JE,,10,7,5,6,4,2,3,0,2,22
786,Parks (Rosa) ES,K,JN,,4,3,1,2,2,0,0,0,0,3
786,Parks (Rosa) ES,1,GE,,2,2,0,1,0,0,0,0,1,0
786,Parks (Rosa) ES,1,AF,,0,1,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,1,JB,,2,1,0,1,0,0,0,1,0,2
786,Parks (Rosa) ES,2,GE,,1,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,2,AF,,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,2,JB,,1,1,0,0,0,0,0,0,0,1
786,Parks (Rosa) ES,3,GE,,2,1,0,0,0,0,0,0,0,1
786,Parks (Rosa) ES,3,AF,,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,3,JB,,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,4,GE,,1,2,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,4,AF,,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,4,JB,,0,0,0,1,0,0,0,0,0,0
786,Parks (Rosa) ES,4,MM,,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,5,GE,,0,1,3,0,0,0,0,0,0,1
786,Parks (Rosa) ES,5,AF,,0,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,5,JB,,1,0,0,0,0,0,0,0,0,0
786,Parks (Rosa) ES,5,MM,,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,K,GE,,101,101,90,75,64,17,28,19,12,102
569,Peabody (George) ES,K,MM,,2,1,0,0,0,0,0,0,0,0
569,Peabody (George) ES,1,GE,,2,4,4,6,1,1,0,1,1,3
569,Peabody (George) ES,1,MM,,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,2,GE,,5,3,2,4,2,1,0,0,1,1
569,Peabody (George) ES,2,MM,,0,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,3,GE,,4,4,4,4,3,1,1,0,0,0
569,Peabody (George) ES,3,MM,,2,0,0,0,0,0,0,0,0,0
569,Peabody (George) ES,4,GE,,1,3,4,5,2,0,0,0,0,1
569,Peabody (George) ES,4,MM,,0,0,1,0,0,0,0,0,0,0
569,Peabody (George) ES,5,GE,,7,4,0,5,1,1,0,0,0,0
569,Peabody (George) ES,5,MM,,0,0,0,1,0,0,0,0,0,0
975,Presidio EES,TK,GE,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,GE,,314,284,212,174,95,25,14,6,5,5
778,Presidio MS,6,AF,,1,3,4,2,1,0,0,0,0,0
778,Presidio MS,6,AO,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,ED,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,6,JB,,51,13,2,1,1,0,0,0,0,0
778,Presidio MS,6,MM,,3,6,4,2,0,1,0,0,0,0
778,Presidio MS,6,MS,,5,1,2,0,0,0,0,0,0,0
778,Presidio MS,6,TC,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,GE,,7,11,8,8,5,1,0,0,0,0
778,Presidio MS,7,AF,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,AO,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,ED,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,JB,,1,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,MM,,1,0,0,0,0,0,0,0,0,0
778,Presidio MS,7,MS,,0,1,0,0,0,0,0,0,0,0
778,Presidio MS,7,TC,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,GE,,6,1,4,6,2,0,0,0,0,0
778,Presidio MS,8,AF,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,AO,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,ED,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,JB,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,MM,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,MS,,0,0,0,0,0,0,0,0,0,0
778,Presidio MS,8,TC,,0,0,0,0,0,0,0,0,0,0
790,Redding ES,TK,GE,,7,11,10,9,13,2,2,2,1,11
790,Redding ES,K,GE,,23,9,13,11,8,5,5,2,1,20
790,Redding ES,1,GE,,0,2,1,0,0,0,0,0,0,3
790,Redding ES,2,GE,,1,1,0,0,0,0,0,0,0,0
790,Redding ES,3,GE,,0,0,0,0,0,0,0,0,0,1
790,Redding ES,4,GE,,0,0,0,0,0,0,0,0,0,0
790,Redding ES,5,GE,,1,0,0,0,0,0,0,0,0,1
760,Revere (Paul) K-8,K,GE,,7,12,5,8,4,3,3,0,0,20
760,Revere (Paul) K-8,K,MM,,1,2,0,1,0,0,0,0,0,2
760,Revere (Paul) K-8,K,SE,,6,4,4,3,2,5,5,5,0,12
760,Revere (Paul) K-8,K,SN,,13,0,4,4,7,0,1,0,0,2
760,Revere (Paul) K-8,1,GE,,1,1,1,0,0,0,0,0,0,0
760,Revere (Paul) K-8,1,MM,,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,1,SE,,0,0,0,0,0,0,0,0,0,1
760,Revere (Paul) K-8,1,SN,,0,0,2,0,0,0,0,0,0,0
760,Revere (Paul) K-8,2,GE,,1,1,1,0,0,0,0,0,0,0
760,Revere (Paul) K-8,2,MM,,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,2,SN,,2,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,3,GE,,0,0,0,0,0,0,0,0,0,1
760,Revere (Paul) K-8,3,MM,,0,1,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,3,SN,,1,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,4,GE,,0,1,1,0,0,0,0,0,0,0
760,Revere (Paul) K-8,4,MM,,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,4,SN,,1,0,1,0,0,0,0,0,0,0
760,Revere (Paul) K-8,5,GE,,0,0,0,0,0,0,0,0,0,1
760,Revere (Paul) K-8,5,MM,,0,0,0,0,0,0,0,0,0,0
760,Revere (Paul) K-8,5,SN,,0,0,1,0,0,0,0,0,0,0
760,Revere (Paul) K-8,6,GE,,9,14,13,10,11,4,1,1,1,17
760,Revere (Paul) K-8,7,GE,,2,1,0,0,1,0,0,0,0,0
760,Revere (Paul) K-8,8,GE,,1,0,0,0,1,0,0,0,0,0
965,Rodriguez (Zaida T) EES,TK,GE,,11,8,16,13,8,2,2,3,4,11
796,Rooftop K-8,TK,GE,,56,49,30,26,24,15,12,5,10,7
796,Rooftop K-8,K,GE,,68,85,74,68,60,52,38,29,33,129
796,Rooftop K-8,1,GE,,11,4,6,2,2,6,3,1,1,3
796,Rooftop K-8,2,GE,,11,6,3,1,5,0,1,0,3,0
796,Rooftop K-8,3,GE,,4,4,2,0,7,1,1,0,0,2
796,Rooftop K-8,4,GE,,3,4,1,2,2,2,0,0,0,2
796,Rooftop K-8,5,GE,,13,7,0,1,4,1,1,0,0,0
796,Rooftop K-8,6,GE,,39,48,72,96,70,50,21,10,7,4
796,Rooftop K-8,7,GE,,5,5,4,3,4,1,0,0,0,0
796,Rooftop K-8,8,GE,,3,3,2,1,1,0,0,0,0,0
796,Rooftop K-8,PK,GE,,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,6,GE,,310,353,211,147,89,26,11,10,0,5
797,Roosevelt MS,6,AF,,2,3,4,0,1,0,0,0,0,0
797,Roosevelt MS,6,CN,,60,26,9,8,7,0,1,0,0,0
797,Roosevelt MS,6,MM,,10,3,2,1,0,0,1,0,0,0
797,Roosevelt MS,6,SA,,0,2,3,0,0,0,0,0,0,0
797,Roosevelt MS,7,GE,,16,14,6,3,5,3,1,0,1,0
797,Roosevelt MS,7,AF,,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,7,CN,,0,0,1,0,0,0,0,0,0,0
797,Roosevelt MS,7,MM,,0,0,0,1,0,0,0,0,0,0
797,Roosevelt MS,7,SA,,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,GE,,5,7,7,0,1,0,0,0,0,0
797,Roosevelt MS,8,AF,,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,CN,,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,MM,,0,0,0,0,0,0,0,0,0,0
797,Roosevelt MS,8,SA,,0,1,0,0,0,0,0,0,0,0
816,Sanchez ES,TK,GE,,18,9,13,8,18,4,4,2,0,11
816,Sanchez ES,K,GE,,6,12,11,5,9,3,3,2,0,29
816,Sanchez ES,K,MM,,0,0,0,0,0,0,0,0,0,2
816,Sanchez ES,K,SB,,11,11,8,3,3,3,0,2,2,0
816,Sanchez ES,1,GE,,0,0,1,1,1,0,0,1,0,2
816,Sanchez ES,1,MM,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,1,SB,,0,1,0,0,0,0,0,0,0,0
816,Sanchez ES,2,GE,,0,1,2,0,0,0,0,0,0,0
816,Sanchez ES,2,MM,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,2,SB,,0,0,1,2,0,0,0,0,0,0
816,Sanchez ES,3,GE,,0,0,1,1,1,0,0,0,1,1
816,Sanchez ES,3,MM,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,3,MS,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,3,SB,,0,2,0,0,0,0,0,0,0,0
816,Sanchez ES,4,GE,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,4,MM,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,4,MS,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,4,SB,,1,0,2,1,0,1,1,0,0,0
816,Sanchez ES,5,GE,,0,0,0,0,1,0,0,0,0,1
816,Sanchez ES,5,MM,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,5,MS,,0,0,0,0,0,0,0,0,0,0
816,Sanchez ES,5,SB,,0,0,0,1,0,0,0,0,0,0
955,Serra (Junipero) Annex EES,TK,GE,,23,21,8,16,13,10,5,4,3,7
656,Serra (Junipero) ES,K,GE,,24,17,16,10,15,10,4,4,6,38
656,Serra (Junipero) ES,K,SB,,13,6,3,7,3,3,0,1,1,0
656,Serra (Junipero) ES,1,GE,,0,0,0,0,0,0,0,0,0,2
656,Serra (Junipero) ES,1,SB,,2,0,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,2,GE,,1,1,1,0,0,0,0,0,0,1
656,Serra (Junipero) ES,2,SB,,0,2,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,3,GE,,0,0,0,0,0,0,0,0,0,1
656,Serra (Junipero) ES,3,SB,,0,0,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,4,GE,,0,0,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,4,SB,,2,1,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,5,GE,,0,0,0,0,0,0,0,0,0,0
656,Serra (Junipero) ES,5,SB,,0,0,0,0,0,0,0,0,0,0
493,SF Community K-8,K,GE,,21,26,19,23,13,8,9,9,5,40
493,SF Community K-8,1,GE,,0,0,0,1,1,0,2,0,0,3
493,SF Community K-8,2,GE,,2,3,0,2,0,1,0,1,1,1
493,SF Community K-8,3,GE,,1,1,2,0,0,0,0,1,0,1
493,SF Community K-8,4,GE,,1,1,1,0,0,0,0,0,0,1
493,SF Community K-8,5,GE,,1,1,4,2,1,0,0,1,0,1
493,SF Community K-8,6,GE,,19,38,24,18,30,6,1,5,8,15
493,SF Community K-8,7,GE,,5,3,1,0,1,0,1,0,0,0
493,SF Community K-8,8,GE,,0,0,1,0,0,0,0,0,0,0
621,SF International HS,8,GX,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,8,NC,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,8,NS,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,8,NX,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,9,GX,,0,2,7,3,2,4,2,0,0,0
621,SF International HS,9,MM,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,9,NC,,0,0,0,1,0,0,0,1,0,0
621,SF International HS,9,NS,,5,13,7,3,1,0,0,0,0,0
621,SF International HS,9,NX,,14,12,4,3,3,0,0,0,0,0
621,SF International HS,9,SF,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,10,GX,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,10,MM,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,10,NC,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,10,NS,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,10,NX,,2,0,0,0,0,0,0,0,0,0
621,SF International HS,10,SF,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,GX,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,MM,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,NC,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,NS,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,11,NX,,3,0,0,0,0,0,0,0,0,0
621,SF International HS,11,SF,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,GX,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,MM,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,NC,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,NS,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,NX,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,12,SF,,0,0,0,0,0,0,0,0,0,0
621,SF International HS,13,CA,,0,0,1,0,1,0,0,0,0,0
814,SF Public Montessori ES,K,GE,,26,28,35,32,18,11,9,11,6,64
814,SF Public Montessori ES,1,GE,,3,5,4,1,4,1,0,0,0,4
